timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-25 17:45:00,637.16915245,637.16915245,1362784.39753353,868324179.54492998
2018-04-25 17:40:00,633.93168512,633.93168512,1358740.67209229,861348763.89684999
2018-04-25 17:35:00,631.57494904,631.57494904,1357633.01994740,857447005.38474000
2018-04-25 17:30:00,629.47660688,629.47660688,1354411.31882022,852570241.29516006
2018-04-25 17:25:00,626.49285162,626.49285162,1352376.48719886,847254201.92875004
2018-04-25 17:20:00,624.40744373,624.40744373,1351542.82654200,843913401.41135001
2018-04-25 17:15:00,625.67174615,625.67174615,1351058.09530418,845318877.64038002
2018-04-25 17:10:00,622.69606046,622.69606046,1348072.87080788,839439665.86088002
2018-04-25 17:05:00,620.00911569,620.00911569,1341458.00720954,831716192.79067004
2018-04-25 17:00:00,617.05253025,617.05253025,1342135.30899257,828167988.35409999
2018-04-25 16:55:00,617.70916958,617.70916958,1341394.34826640,828591588.94103003
2018-04-25 16:50:00,615.14478571,615.14478571,1340693.79683530,824720798.35664999
2018-04-25 16:45:00,617.11888594,617.11888594,1342016.99892936,828184035.29746997
2018-04-25 16:40:00,614.69931567,614.69931567,1340621.11064046,824078879.28280997
2018-04-25 16:35:00,610.63012964,610.63012964,1340616.28447863,818620695.59068000
2018-04-25 16:30:00,609.81184812,609.81184812,1343542.45757307,819308109.07850003
2018-04-25 16:25:00,609.55311205,609.55311205,1341864.44359893,817937647.55086005
2018-04-25 16:20:00,609.04078935,609.04078935,1338043.56322601,814923107.92644000
2018-04-25 16:15:00,613.00921244,613.00921244,1335832.00028153,818877322.44585001
2018-04-25 16:10:00,617.26767216,617.26767216,1334198.16511962,823557395.58499002
2018-04-25 16:05:00,616.36908013,616.36908013,1335441.79959869,823125033.58339000
2018-04-25 16:00:00,621.24305631,621.24305631,1335614.61674341,829741306.55895996
2018-04-25 15:55:00,619.39849099,619.39849099,1333943.47903013,826242577.97819996
2018-04-25 15:50:00,616.80505473,616.80505473,1330235.49977023,820495980.23292005
2018-04-25 15:45:00,618.81304352,618.81304352,1334881.24053121,826041923.19444001
2018-04-25 15:40:00,614.76161477,614.76161477,1330355.04794947,817851217.49816000
2018-04-25 15:35:00,612.93982493,612.93982493,1329348.24183714,814810478.61807001
2018-04-25 15:30:00,611.89445668,611.89445668,1330299.06426410,814002623.14750004
