timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-25 11:30:00,1.00001990,1.00001990,105727107.37473947,105729211.61413001
2018-04-25 11:25:00,1.00001988,1.00001988,105733738.94774687,105735841.23085999
2018-04-25 11:20:00,1.00002090,1.00002090,105722224.29717557,105724433.76591000
2018-04-25 11:15:00,1.00001785,1.00001785,106789387.40984984,106791293.48490000
2018-04-25 11:10:00,1.00001743,1.00001743,106723333.76122358,106725193.52813999
2018-04-25 11:05:00,1.00001374,1.00001374,106733251.62421454,106734718.20774999
2018-04-25 11:00:00,1.00002011,1.00002011,107092760.15839961,107094913.59164999
2018-04-25 10:55:00,1.00001246,1.00001246,107075560.13900030,107076894.56799001
2018-04-25 10:50:00,1.00002654,1.00002654,107070567.26709370,107073408.46908000
2018-04-25 10:45:00,1.00001218,1.00001218,107070129.04514240,107071433.68430001
2018-04-25 10:40:00,1.00001068,1.00001068,107067956.49197155,107069100.13770001
2018-04-25 10:35:00,1.00001771,1.00001771,107068048.43081921,107069944.47919001
2018-04-25 10:30:00,1.00001257,1.00001257,109929755.39530322,109931137.05966000
2018-04-25 10:25:00,1.00001657,1.00001657,110119797.43436217,110121621.71674000
2018-04-25 10:20:00,1.00001618,1.00001618,110171931.59276833,110173714.43070000
2018-04-25 10:15:00,1.00001966,1.00001966,110171722.23187278,110173888.64076000
2018-04-25 10:10:00,1.00002057,1.00002057,110172311.57027838,110174578.23055001
2018-04-25 10:05:00,1.00002008,1.00002008,110173979.37348156,110176192.04705000
2018-04-25 10:00:00,1.00001959,1.00001959,109862121.84827895,109864274.16716000
2018-04-25 09:55:00,1.00001961,1.00001961,109634873.72560993,109637023.80655999
2018-04-25 09:50:00,1.00003086,1.00003086,110623831.67964856,110627245.14302000
2018-04-25 09:45:00,1.00003203,1.00003203,110624911.22196767,110628454.87796000
2018-04-25 09:40:00,1.00004136,1.00004136,110653117.07367787,110657694.02846000
2018-04-25 09:35:00,1.00002172,1.00002172,110654116.59653892,110656520.47984999
2018-04-25 09:30:00,1.00001737,1.00001737,110440908.41404742,110442826.33763000
2018-04-25 09:25:00,1.00001422,1.00001422,110549585.35933629,110551157.61787000
2018-04-25 09:20:00,1.00001896,1.00001896,110549460.80874839,110551556.71389000
2018-04-25 09:15:00,1.00002933,1.00002933,110514077.20971520,110517318.05772001
2018-04-25 09:10:00,1.00002934,1.00002934,110516335.32855442,110519578.26282001
2018-04-25 09:05:00,1.00001466,1.00001466,110516240.92818446,110517861.14388999
2018-04-25 09:00:00,1.00001401,1.00001401,111077643.49568358,111079199.71222000
2018-04-25 08:55:00,1.00002522,1.00002522,111397636.59558430,111400445.99795000
2018-04-25 08:50:00,1.00002098,1.00002098,111397427.48007475,111399764.55779000
