timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-26 01:30:00,145.40718461,145.40718461,1112061.89669244,161701789.51159000
2018-04-26 01:25:00,144.93334563,144.93334563,1113656.62190321,161405980.09808999
2018-04-26 01:20:00,144.91016754,144.91016754,1114029.91598828,161434261.77546999
2018-04-26 01:15:00,144.92469255,144.92469255,1118983.70955786,162168370.07745001
2018-04-26 01:10:00,144.39743659,144.39743659,1117657.87830162,161386932.60734001
2018-04-26 01:05:00,144.54275625,144.54275625,1117505.36927082,161527306.19624999
2018-04-26 01:00:00,144.80914888,144.80914888,1124288.31069331,162807233.37261999
2018-04-26 00:55:00,144.19711625,144.19711625,1125180.85842661,162247835.04595000
2018-04-26 00:50:00,143.87883359,143.87883359,1126573.00982203,162090010.60383999
2018-04-26 00:45:00,143.48343359,143.48343359,1136028.23165205,163001231.32949999
2018-04-26 00:40:00,143.98093625,143.98093625,1139910.95000634,164125445.82245001
2018-04-26 00:35:00,142.53300677,142.53300677,1151645.85668560,164147546.68799999
2018-04-26 00:30:00,142.70378605,142.70378605,1165495.39780128,166320605.89441001
2018-04-26 00:25:00,143.05609754,143.05609754,1165060.71584851,166669039.40889001
2018-04-26 00:20:00,143.34909200,143.34909200,1166259.86847457,167182293.18612000
2018-04-26 00:15:00,144.13243706,144.13243706,1169406.04378903,168549342.99884000
2018-04-26 00:10:00,143.68875508,143.68875508,1170603.02723198,168202491.67533001
2018-04-26 00:05:00,143.54409216,143.54409216,1172887.86774651,168361124.18000001
2018-04-26 00:00:00,144.99696395,144.99696395,1177225.74458687,170694158.85093001
2018-04-25 23:55:00,144.58905949,144.58905949,1179615.65579849,170559518.22672999
2018-04-25 23:50:00,144.69498762,144.69498762,1181175.82262161,170910221.03461000
2018-04-25 23:45:00,144.16653199,144.16653199,1181858.58791507,170384453.92126000
2018-04-25 23:40:00,145.43278032,145.43278032,1177374.23910428,171228809.07212001
2018-04-25 23:35:00,145.53534433,145.53534433,1176453.13062138,171215511.44935000
2018-04-25 23:30:00,145.02147647,145.02147647,1177009.47399583,170691651.73232001
2018-04-25 23:25:00,146.10321227,146.10321227,1175827.36860928,171792155.62891999
2018-04-25 23:20:00,145.93813829,145.93813829,1175874.97632509,171605004.90863001
2018-04-25 23:15:00,146.07028593,146.07028593,1175087.09684566,171645308.23198000
2018-04-25 23:10:00,145.97894827,145.97894827,1171583.23883031,171026489.01093999
2018-04-25 23:05:00,147.07452375,147.07452375,1164636.29698174,171288328.72426999
2018-04-25 23:00:00,146.18480297,146.18480297,1169240.30766762,170925164.00031999
2018-04-25 22:55:00,147.06588002,147.06588002,1159379.24764979,170505129.33136001
2018-04-25 22:50:00,147.09269459,147.09269459,1157066.12646581,170195974.35602000
2018-04-25 22:45:00,148.13826930,148.13826930,1155767.69190001,171213425.58963999
2018-04-25 22:40:00,148.76999336,148.76999336,1159095.00404655,172438556.05796999
2018-04-25 22:35:00,149.03438298,149.03438298,1159574.36335908,172816449.76251000
2018-04-25 22:30:00,149.04027481,149.04027481,1164871.81507682,173612815.43456000
2018-04-25 22:25:00,148.62653376,148.62653376,1161748.55069303,172666660.19205999
2018-04-25 22:20:00,148.34967772,148.34967772,1163226.46295125,172564270.89861000
2018-04-25 22:15:00,149.28398690,149.28398690,1158968.81552957,173015485.47564000
2018-04-25 22:10:00,150.60692752,150.60692752,1157121.15890088,174270462.51041001
2018-04-25 22:05:00,150.80294861,150.80294861,1156431.68709480,174393308.27419001
2018-04-25 22:00:00,150.68380739,150.68380739,1158289.63279645,174535491.92730999
2018-04-25 21:55:00,150.14105457,150.14105457,1157852.11910787,173841138.19990000
2018-04-25 21:50:00,150.16486762,150.16486762,1157610.06169306,173832361.67376000
2018-04-25 21:45:00,150.04342884,150.04342884,1158385.76745860,173808172.47027999
2018-04-25 21:40:00,150.31963198,150.31963198,1156953.93916769,173912890.35521999
2018-04-25 21:35:00,150.61079661,150.61079661,1155933.77399221,174096106.53303000
2018-04-25 21:30:00,150.73430822,150.73430822,1156653.70637393,174347396.27691001
2018-04-25 21:25:00,150.78481017,150.78481017,1155856.35009467,174285580.33116999
2018-04-25 21:20:00,150.64653274,150.64653274,1153766.74946993,173810960.39949000
2018-04-25 21:15:00,150.13482917,150.13482917,1151424.22870524,172868879.88176000
2018-04-25 21:10:00,149.80721955,149.80721955,1149478.44604091,172200169.93083999
2018-04-25 21:05:00,149.48868552,149.48868552,1148939.88449601,171753513.07347000
2018-04-25 21:00:00,149.19327093,149.19327093,1152866.67136767,171999949.64590001
2018-04-25 20:55:00,148.58510346,148.58510346,1150911.22246908,171008263.05985999
2018-04-25 20:50:00,148.26550838,148.26550838,1149114.17273090,170373997.00940001
2018-04-25 20:45:00,148.23618395,148.23618395,1150680.59088354,170572499.73657000
2018-04-25 20:40:00,148.08066636,148.08066636,1150952.51345817,170433815.14161000
